WaveletEnergy,ShannonEntropy,Kurtosis,Variance,RhythmClass
1177.092674,5.984473277,4.449409868,0.032033544,2
1212.521976,6.037708053,4.026856893,0.031739274,2
1006.63208,5.699266755,5.084300397,0.029079016,2
1124.985717,5.964013408,3.94050458,0.033188802,2
1077.182693,6.098637625,3.593602687,0.031972365,2
1172.896053,5.838959741,3.894994605,0.033965532,2
1173.225662,5.95713247,3.96891681,0.032188367,2
1054.939888,5.84981596,5.846980771,0.027842336,2
1127.326437,5.995998077,1.115689889,0.032456273,2
1093.379006,5.835364871,16.93917842,0.013622794,2
1142.999257,6.061277318,3.093043144,0.023063097,2
1254.213364,6.135878037,3.824253824,0.03057981,2
895.3682396,5.564887988,7.377296908,0.028978152,2
978.0494311,5.732962093,5.201892753,0.028358274,2
968.3794527,5.710336544,6.326054858,0.028980791,2
975.156518,6.083743717,4.301521704,0.017009211,2
870.4188992,6.158785806,2.919190717,0.020871042,2
542.1285329,5.718376516,13.00002587,0.012195067,1
548.9083253,7.086972567,-0.173416182,0.034200839,1
692.6896425,7.089064058,-0.463394097,0.037862665,1
517.2724315,7.373964531,-0.35708274,0.040137147,1
638.1718477,5.73169658,12.87672321,0.013437976,1
650.1810708,5.880597468,5.59655562,0.017060821,1
618.3707928,6.197314992,4.362135672,0.016846651,1
712.6090918,6.039157414,4.564922436,0.016347957,1
738.3975538,5.915950545,6.003235999,0.01678975,1
702.4733924,5.84368654,6.646385919,0.014968315,1
660.2364337,5.871403768,7.220496606,0.01483169,1
684.3389367,5.848714731,6.451653596,0.014691606,1
769.4465522,5.863270542,5.310031818,0.016302218,1
741.4600074,5.889985507,5.904393814,0.015506921,1
706.5443547,5.976987874,4.951682784,0.014434653,1
804.4890963,5.938390881,4.977916235,0.016630084,1
676.360396,6.598730356,-0.573943941,0.045391058,1
707.0694754,7.139146029,-0.424367074,0.041229791,1
695.794106,7.108523053,-0.576745603,0.037306522,1
590.619443,5.651709405,13.12441313,0.013514116,1
702.1609242,5.707660121,15.07488788,0.012027184,1
650.2183959,5.978911571,5.614593229,0.016085511,1
786.1780698,5.961864603,4.117159583,0.01561228,1
717.8824001,6.713264934,-0.494351887,0.0452782,1
580.6128248,5.873860358,8.729973957,0.013048285,1
627.5934293,6.082563517,5.14258423,0.016143451,1
907.3763767,5.986338155,2.297302886,0.019759039,1
706.1442601,5.972159134,5.020539822,0.016959799,1
733.2713311,6.209033454,2.142108659,0.017642448,1
703.3550114,5.996825826,4.663963274,0.015431601,1
775.6110688,6.044139499,4.074425351,0.016004928,1
718.4431736,6.772428762,-0.44372508,0.039669935,1
593.13188,5.965142768,6.016535759,0.014557634,1
665.9990809,6.107346336,4.549312345,0.016007637,1
839.9472872,6.019917623,2.429571235,0.01763988,1
746.2080268,5.949301717,5.07377449,0.015867846,1
898.3232415,5.99837596,3.771771071,0.018226091,1
435.7557294,6.702986418,-0.430468106,0.035109957,1
695.6257812,5.832890427,9.042517936,0.014257742,1
698.7629101,5.848186259,9.583703122,0.010937377,1
693.0591257,6.238692811,3.064621608,0.018485486,1
799.0157479,5.88277173,4.64551323,0.016426794,1
729.1708294,5.950539731,5.441569467,0.015269786,1
773.390337,5.917541013,5.121752128,0.016142211,1
747.3470369,5.917431269,4.996679779,0.014678079,1
736.1697656,6.005151058,4.615558632,0.015295093,1
686.9814221,6.759432574,-0.428825103,0.040267794,1
520.0501323,6.518423674,0.061263136,0.025671356,1
597.8514299,5.744789604,10.50093983,0.013727449,1
612.1174457,5.744604604,9.345308642,0.014889206,1
591.9005143,6.017266015,6.032509691,0.014464318,1
803.6100594,5.929545243,4.544055897,0.016365001,1
820.0403422,5.963766208,4.062310639,0.016537624,1
771.4750118,5.964209575,4.26943134,0.015825399,1
769.7632683,5.926543747,5.510542919,0.01665526,1
790.4771318,5.882124944,5.541788371,0.015475342,1
806.753352,6.010327345,4.205927537,0.01665906,1
1075.087033,5.870792122,5.192828673,0.044921139,1
333.8675679,6.29203384,1.607933638,0.015243845,1
621.2707382,5.69401961,12.76796909,0.013502818,1
981.2111603,7.031693263,-0.363093407,0.03964267,1
653.123537,7.373461429,-0.399370382,0.040727141,1
551.9816529,5.731807407,12.44774111,0.012862999,1
605.3160007,5.776814243,7.640726508,0.015268394,1
604.3833648,5.985456083,7.069255296,0.015048418,1
856.3444358,5.908591266,4.259851676,0.017090255,1
741.919419,5.981699276,4.665751721,0.016578619,1
782.077932,5.95689548,4.122161593,0.016967679,1
883.8776969,5.990032978,2.662746584,0.018952702,1
833.3559287,6.019064534,3.025925921,0.017201857,1
730.7945159,5.759325143,10.13583088,0.013083537,1
571.9051419,6.064405807,6.104042501,0.013950241,1
911.7073284,6.093891467,3.286353914,0.017433983,1
931.6283936,5.453538065,7.595624591,0.029069276,1
587.9079971,5.669393923,11.87466128,0.014647567,1
685.7540559,5.979813413,6.38072165,0.016619808,1
774.6160775,5.912220177,5.036699337,0.015898904,1
715.3179329,5.992613593,5.724386317,0.01446268,1
979.7053467,6.344693696,3.840796349,0.048459243,1
607.5308648,5.712309472,11.02928227,0.013761087,1
612.2487374,5.925199592,8.211003704,0.014270518,1
815.3503823,5.905958863,5.900684439,0.016028843,1
621.1263321,5.935459265,6.214856233,0.014115182,1
716.3681049,5.926208978,6.488864341,0.015165875,1
797.652006,5.95324776,5.46439336,0.015558352,1
783.6322822,5.964174893,3.705062034,0.016467955,1
773.3646722,5.915014826,5.831246752,0.01675776,1
814.0361536,5.906863916,6.597080838,0.0158053,1
392.5074039,6.890626615,-0.180488703,0.034157152,1
487.4584769,7.214673014,-0.771320205,0.044395919,1
493.0121709,7.412470934,-0.479889544,0.039437475,1
591.2879176,6.689744122,-0.095475058,0.032454795,1
562.2624935,6.927156045,-0.112501621,0.034899959,1
547.4395212,6.680145586,-0.807472201,0.049585459,1
613.4185036,5.777904635,5.935269836,0.016945302,1
626.9107267,5.851683202,6.679743039,0.015431793,1
640.7832193,6.061450078,4.084983713,0.017278989,1
870.9980427,5.877615196,4.402618123,0.017978778,1
704.7055395,5.951837394,3.267054669,0.017996489,1
816.1579566,5.975757793,3.05334102,0.018368364,1
825.1900729,5.948262546,4.33063391,0.018635571,1
741.3551739,5.923097567,5.886904664,0.015712313,1
755.9167931,5.877631662,7.642445555,0.015668265,1
802.7899213,5.945128853,5.208587113,0.017449086,1
655.6904939,5.981755264,5.195072728,0.014943036,1
788.7615362,5.934060336,4.993691132,0.015535769,1
798.6843359,5.979543002,5.473144169,0.015241645,1
410.9138479,6.779367581,0.172729037,0.030922517,1
590.1732293,6.175122764,-0.121484057,0.037737155,1
493.5685062,5.959006363,12.04867902,0.012485478,1
763.9084505,5.277537357,7.658123229,0.022539604,1
573.0882345,5.798619855,13.32966756,0.012313336,1
645.4188051,5.995591214,7.264216756,0.015036942,1
955.8089797,6.00315009,3.802864142,0.019130017,1
784.0198419,5.892415332,6.900047609,0.016767738,1
724.0977763,5.958840145,6.214243212,0.015445495,1
690.0653364,5.904321132,7.423024121,0.014660158,1
683.7441201,5.970557573,5.871820103,0.014915897,1
713.5136746,5.924246017,5.446814333,0.014987453,1
877.876793,5.97666404,4.395717899,0.016535344,1
597.9809016,7.369406185,0.206154452,0.027648891,1
623.9624544,5.776013741,9.609697645,0.014430037,1
1345.681329,6.583401124,1.871013862,0.052315746,1
709.8190655,5.678810185,8.072921901,0.017205216,1
734.9208714,6.250945276,2.899197213,0.019286263,1
853.1303865,6.02845178,2.84044624,0.018964883,1
801.4171999,6.053415045,3.785661097,0.015656163,1
592.4306874,7.18228769,-0.530971673,0.049031477,1
585.9891088,5.670289045,10.31786499,0.015935431,1
649.3082513,6.090760128,3.111059524,0.017695498,1
1070.212963,6.080013391,1.703474819,0.02112978,1
785.6665487,7.406601101,-0.202281531,0.039510665,1
517.6120631,5.787862652,11.67963059,0.012232436,1
714.545248,6.00271486,6.211794792,0.01611732,1
845.7564567,5.915334607,3.919927297,0.017488636,1
863.7064914,5.936876979,4.426270261,0.01666195,1
841.5752213,5.980762693,2.645767057,0.017957266,1
672.3566915,5.991617646,4.780586605,0.014932888,1
830.7477424,5.980945179,5.461403996,0.016311433,1
355.5745028,7.57053225,-0.36586847,0.041505205,1
421.5711515,7.087742711,-0.664082326,0.03876715,1
618.5675846,5.82741493,9.038641628,0.013757267,1
607.3136394,7.619615927,-0.20200572,0.035001807,1
654.4735388,5.900298763,8.39913522,0.01461617,1
622.9897308,5.774994477,7.182916731,0.015985324,1
657.9931009,6.087631466,3.613776876,0.01773327,1
935.3254951,5.992203441,2.404357078,0.020840374,1
793.0416746,6.084287807,2.636796991,0.018298917,1
866.0574395,6.054878987,2.249295699,0.018468485,1
1269.055313,5.068742668,9.13661336,0.038386398,1
505.4195031,7.382838944,-0.259858361,0.034954181,1
893.7627066,7.398170602,-0.392147987,0.035716468,1
453.0780039,7.169051159,-0.17795634,0.03851288,1
591.3906768,5.941206957,6.764607193,0.014101811,1
553.6014913,5.76959177,3.984100222,0.018508041,1
684.9221089,6.015299967,4.719840598,0.016004922,1
821.5485692,5.933153569,3.523386298,0.017965067,1
734.9058167,5.948863024,3.627634651,0.017401806,1
762.6278666,5.90815252,4.0972475,0.016965385,1
788.8793589,5.917216402,3.383111201,0.017317922,1
795.2375905,5.979428525,2.981246175,0.018227702,1
805.70123,5.896044997,3.578203444,0.017814889,1
810.3158097,5.953615892,3.044185586,0.017710443,1
779.9361826,5.956616561,4.925349313,0.016368825,1
1132.028369,5.936191683,5.80043223,0.045193214,1
384.9704805,6.590606875,0.670068207,0.02456927,1
613.5743717,5.678638573,10.7594077,0.013600824,1
779.3460774,6.80208645,-0.270964123,0.034903928,1
652.3054102,7.147742323,-0.289134317,0.034664996,1
612.0811906,5.769623772,13.28408179,0.012126614,1
734.0225876,5.675985343,10.24752691,0.014531793,1
633.7746834,6.006090765,5.549297206,0.015907015,1
836.6830335,5.952399375,3.532022012,0.018131823,1
704.550307,6.01255444,4.037914642,0.016545893,1
746.2034056,5.982830221,5.217691849,0.016471559,1
653.2482809,5.915716116,6.329943001,0.014309879,1
737.2004387,5.912036701,5.543197885,0.015063004,1
820.9345906,5.921932594,4.757766545,0.016760415,1
766.8308504,6.033846913,4.107964616,0.016032753,1
716.39087,4.716218695,16.3152798,0.022322227,1
671.8970542,5.927991999,6.94373283,0.015024146,1
895.6968244,6.070319024,2.413693597,0.019877843,1
758.5707776,6.057895868,3.614308037,0.018032627,1
785.2629291,5.934592648,4.726227888,0.015563455,1
768.7564336,6.065057798,3.181264091,0.016804293,1
499.155692,6.967229491,-0.406985877,0.044403969,1
614.2077688,7.07861137,-0.089213028,0.035970724,1
347.6379708,6.293890954,2.298070692,0.017604424,1
649.1429708,5.830689302,8.959265773,0.014882222,1
1267.240234,6.832175243,2.390565948,0.049187161,1
556.0844199,5.88618605,7.656603919,0.015516554,1
671.7606309,5.951982948,6.086286401,0.015772707,1
711.4474902,5.942385369,6.133068003,0.015336662,1
639.428182,5.956324586,5.43333772,0.014103964,1
693.4309005,6.00683059,4.878793471,0.015256826,1
822.6877634,6.007166639,3.128005861,0.017602286,1
729.8885706,5.963420725,4.064792944,0.016631921,1
812.3705494,5.99682984,2.547580625,0.018675555,1
715.7181716,5.897553474,6.144668521,0.015730475,1
760.6484596,5.889323227,5.51347343,0.016314519,1
737.9695265,5.99477555,5.763190386,0.015442636,1
1000.217286,6.097082826,5.208586374,0.042419449,1
259.8666046,7.327865629,-0.899388434,0.067892646,1
664.8767003,5.938164537,8.664717689,0.013761622,1
1086.963014,5.420950774,6.153528739,0.038969178,1
611.1351971,5.741532736,10.73007975,0.01397027,1
644.4088101,6.101537821,5.328633974,0.014954228,1
802.8286475,5.942003607,3.368607696,0.017108409,1
778.4785648,6.033551472,3.383097688,0.017262412,1
923.5392276,6.094985354,2.232206959,0.019525454,1
803.613973,6.024171957,4.150067123,0.016060781,1
741.7532068,6.012419703,4.257646869,0.015848315,1
743.3224413,6.052918791,4.146537044,0.015378159,1
534.6877679,6.843698281,-0.606740832,0.041014811,1
527.5965246,5.82097294,8.931845623,0.013143964,1
673.1123073,6.874702221,-0.091377513,0.030916194,1
474.4646605,7.02778345,-0.222208543,0.031981438,1
699.6464458,7.224220058,-0.479791125,0.037987507,1
638.7324491,5.755953739,11.0520866,0.013761475,1
742.0473631,5.756351846,11.39503577,0.012843076,1
605.9982297,6.083899645,4.627162781,0.016876838,1
825.5835166,5.937129618,4.467203988,0.018054917,1
744.1346924,5.97917689,5.216977477,0.015539448,1
769.7845186,5.946902301,4.320099011,0.01694072,1
803.3297214,5.927337807,3.399449961,0.017659489,1
771.7628068,5.880894582,3.564074559,0.017388525,1
722.097763,5.944916783,5.045710576,0.015547977,1
731.5842242,5.935364965,6.420252412,0.014992746,1
740.7085816,5.878054316,6.070595768,0.015732575,1
809.1599923,5.903086308,5.095507921,0.016307218,1
713.1992445,5.908626205,5.462451407,0.013864614,1
686.2737134,6.765848404,0.243969925,0.027953258,1
461.736507,7.322000658,-0.53796901,0.039314668,1
540.8009165,5.867786131,11.87662711,0.011695441,1
592.663664,5.670144467,10.70607927,0.014714816,1
723.6710114,5.921806776,6.29225779,0.016921587,1
721.4193909,5.940360038,4.605361681,0.015177153,1
721.3473061,5.944354754,5.326602252,0.015343148,1
783.615977,6.001562705,3.009975981,0.016794303,1
785.8668799,5.94540599,4.468836373,0.016658622,1
728.7104639,5.873921337,7.256821445,0.014965371,1
738.4960851,5.910393699,6.909176825,0.015249732,1
711.9123925,5.950871894,4.92963654,0.015417577,1
1117.018433,4.966156663,10.85518604,0.03342507,1
559.125868,7.093716432,-0.041596634,0.028221007,1
612.7093447,5.593852985,14.29658303,0.014224634,1
618.1543942,5.75802847,10.34331866,0.01498785,1
670.2721818,6.009814508,5.735196673,0.016685998,1
848.9403669,5.964572715,3.435012925,0.01875148,1
753.5413168,5.971141012,4.671087607,0.015848102,1
891.5403971,5.94565487,3.189624811,0.018069472,1
778.9046634,6.020068655,3.362853958,0.015849072,1
844.3585459,6.06408243,3.4223352,0.017111539,1
501.3139194,7.004210762,-0.082625027,0.030691472,1
486.9376708,6.461475487,-0.525899377,0.04027401,1
488.2074377,6.690644815,-0.214952076,0.035551902,1
746.8970431,5.954312267,0.902231286,0.029448687,1
611.0038086,5.866333444,8.893240135,0.013589019,1
645.0598022,6.064533608,4.13216047,0.017223889,1
772.8400011,5.946546866,4.169211819,0.017732476,1
801.2182715,5.868012757,6.42528684,0.016945882,1
706.1347664,5.920510062,5.317602437,0.015523095,1
796.0409505,5.904480256,5.145810692,0.017429221,1
756.2994252,5.935413035,4.660772279,0.01653266,1
712.8538787,5.890819082,5.237560418,0.014403576,1
854.4234549,5.952915096,3.860866589,0.017405184,1
862.4335078,5.988673611,3.395147258,0.017101565,1
680.9417703,7.312361312,0.228395562,0.028011499,1
489.5758272,6.465851931,-0.729396093,0.040893398,1
573.8867153,5.720679109,14.20329935,0.012380652,1
339.9555245,5.827899958,16.13367597,0.011752925,1
622.9621527,5.793463997,8.206642589,0.014991492,1
576.4145797,6.134296007,4.23088345,0.015982722,1
827.5537101,5.922543507,4.568493243,0.016698627,1
710.9914211,5.938490027,6.336371518,0.015634755,1
726.6879895,5.907513875,5.438072149,0.015773902,1
744.0507783,5.893859104,6.100949079,0.015434239,1
768.3441969,5.917196638,5.479868657,0.015361231,1
801.8122355,5.897822765,5.166920769,0.016779963,1
804.4381412,5.904994456,4.363718627,0.015942955,1
821.0326299,5.981980778,4.612364321,0.015300264,1
434.8917364,7.458420218,-0.044797301,0.035493133,1
469.7187843,6.654661559,-0.703058813,0.0432736,1
551.9172782,5.633639988,14.79495487,0.012685174,1
990.5399277,6.199216767,3.609065891,0.052362945,1
576.626045,5.755446542,10.94285194,0.01387733,1
723.8563862,5.976512411,6.03097944,0.016567754,1
758.2529691,5.946290098,4.373530498,0.015951707,1
737.3206419,5.894066335,7.405532595,0.015332834,1
746.5572908,5.907580983,6.03547965,0.016036442,1
663.8964406,5.901730527,5.920825225,0.014433361,1
765.5732397,5.855755744,6.779676743,0.015994473,1
744.8641625,5.888025984,5.485471578,0.01551046,1
818.4609322,5.938985755,4.672069288,0.016154602,1
788.2345838,5.913907829,5.761812938,0.015240188,1
892.1263127,6.012545108,3.295042779,0.017480674,1
1160.431293,5.489509916,4.866055162,0.045341759,1
556.7877336,5.87876685,5.422760528,0.01612127,1
671.9747569,5.955435258,7.046851223,0.015260507,1
796.9682988,5.904463866,5.162476503,0.015880856,1
650.1398981,6.252587849,1.943878963,0.051464687,1
649.444505,5.592219495,17.50511277,0.012301312,1
561.0142616,5.906661632,8.750328312,0.01346084,1
742.9178432,5.89794474,5.415852552,0.015168634,1
750.0783171,5.957759156,5.316806232,0.015830874,1
734.8489004,5.874360032,6.412226773,0.014310749,1
794.0476058,5.927104534,4.531982696,0.016022987,1
763.2076133,5.931997366,5.917710995,0.01604228,1
710.7211643,5.858492569,8.015667,0.014204313,1
483.6635888,5.719457174,5.574805073,0.018765965,1
588.8846567,5.742714541,10.84529389,0.013274468,1
693.051671,6.836178033,-0.177509753,0.035195276,1
649.1418718,6.581607784,-0.991801904,0.042422552,1
711.8289169,7.193720976,-0.554809134,0.041190493,1
670.5059227,6.973772217,-0.135489731,0.037812172,1
618.4251379,5.664144423,12.94231253,0.013622744,1
782.8452199,5.975699807,6.03315146,0.018980377,1
1008.362611,6.258813053,6.544427151,0.020645329,1
438.808524,5.749550844,11.90074873,0.011836813,1
594.9788674,5.892913838,8.048047961,0.013597325,1
684.5550228,5.930778523,7.347977978,0.016517917,1
555.4832462,5.631469623,12.25763989,0.013459481,1
392.8100125,6.368255134,-0.465575431,0.036592538,1
579.8324851,5.692480872,11.03087481,0.013403311,1
587.4597809,5.746545956,10.91777905,0.013400802,1
756.3132987,5.934008838,4.747739276,0.017525266,1
829.4699913,5.944688005,3.734498252,0.018075412,1
748.6384544,5.884140289,6.454477668,0.01565811,1
720.1827102,5.914360385,6.09256792,0.015103226,1
431.4079377,6.581387811,-0.719959233,0.050430089,1
671.8723103,7.169341027,0.11411193,0.032361595,1
715.2275737,5.551293395,13.17124858,0.015425751,1
633.6277071,5.845532689,6.360569383,0.017764447,1
648.4768944,5.875267393,6.99736971,0.014986242,1
745.1222387,5.846678354,4.931216876,0.017561726,1
706.3016388,5.895707731,4.765533411,0.016828358,1
669.8512719,5.874534115,6.186279785,0.015575358,1
731.1994344,5.818314961,5.889536312,0.015902655,1
756.1488486,5.916503467,4.694650591,0.016921042,1
724.0195593,5.969255273,4.61047108,0.016184545,1
784.4324345,5.953115989,4.301212246,0.017424286,1
820.6334003,5.962456483,4.468418121,0.017249816,1
989.86912,6.296356532,4.389641118,0.044728185,1
508.9972113,7.458544836,-0.299983815,0.039391174,1
627.923032,5.792626599,9.513706079,0.013846716,1
777.4110956,5.920753156,6.946513241,0.013033333,1
716.1192245,6.19179442,2.906303474,0.01962632,1
773.6103608,5.966456553,4.002385898,0.016839345,1
669.7506804,5.936708711,4.87583787,0.016337725,1
783.1853258,5.973370423,5.099946323,0.018106345,1
747.7500217,5.905658871,7.527733773,0.016895658,1
722.0840241,5.787745645,9.221577357,0.015646355,1
778.2427432,5.855546457,7.010110144,0.016487024,1
696.7521448,5.864403417,7.293820836,0.014516495,1
