WaveletEnergy,SignalSTD,Kurtosis,BeatType
1253.039354,0.181230218,2.32311683,9
1267.84982,0.181227473,2.448951013,9
2124.675021,0.238906069,1.752502592,9
1617.356549,0.198145474,6.373380743,9
1313.536912,0.208015065,1.650732529,9
1735.419522,0.241001124,-0.159669393,9
1456.917981,0.213109513,1.354975438,9
1143.732515,0.253066158,-0.771909738,9
1213.393868,0.227368002,0.699862433,9
1321.996989,0.234975217,0.407910999,9
1174.138458,0.241869405,0.003823956,9
1969.237362,0.263483443,-0.512282159,9
332.3237832,0.237782788,-0.70506871,9
2022.155709,0.278312202,-1.041732491,9
1133.193149,0.218891025,2.209777731,9
1975.85904,0.235497755,0.89942807,9
1718.672118,0.217176717,1.154625291,11
1271.255005,0.224954934,2.0698535,9
832.1186155,0.171674639,4.900909579,11
1002.563764,0.180151259,4.717995691,11
832.2287206,0.142060693,15.42761017,11
1015.107696,0.168876369,6.031944576,11
1094.437402,0.178922816,5.778297275,9
1395.436231,0.183623861,4.862020751,11
1114.730413,0.203001542,1.860404164,9
1051.402047,0.167926116,7.374199559,11
1536.773235,0.191811257,4.753285665,11
1447.486181,0.219465942,1.050536895,9
1004.231376,0.200625702,2.912152688,9
1581.40813,0.197489307,2.537433913,11
1450.725748,0.175710508,2.900652239,11
1209.567974,0.206517169,2.433225264,9
1830.670727,0.247326562,0.953765107,9
1401.848229,0.175201363,3.77829102,11
1605.087244,0.199161658,2.700135379,11
1437.388916,0.183369559,3.353352447,11
1400.431045,0.180340937,6.065891272,11
940.8400518,0.155621583,10.19512189,11
1540.803414,0.197382713,4.415347499,11
1630.731024,0.2015324,4.782518212,11
1548.510242,0.196491627,4.239448003,11
1552.37524,0.191614727,4.349563701,11
1748.629165,0.204262829,4.554994521,11
1726.966822,0.200752942,4.621193734,11
1545.732749,0.196436083,3.15392402,11
1288.470932,0.195351346,4.500754282,9
1435.137212,0.186128506,5.043244878,11
2106.084124,0.235686917,1.205223554,9
1293.099379,0.200511412,4.268500739,9
1098.421493,0.204105853,2.610978329,9
1541.042751,0.198088878,3.604793016,11
1878.222697,0.222038046,1.501014212,11
1375.793842,0.172847653,5.063600969,11
1587.655305,0.201741218,4.688202732,11
1082.041047,0.203742417,2.25078177,9
1918.565785,0.232719136,0.388301545,9
1691.50785,0.201791296,4.686133504,11
1625.065321,0.204030123,4.548472167,11
2213.483382,0.249696607,0.492261352,9
1677.759582,0.200999164,4.259465511,11
1777.146382,0.207917275,4.452243179,11
1016.143356,0.15696659,11.19631905,11
1288.340866,0.203620812,3.609796721,9
1031.434591,0.211107838,1.863931363,9
1567.608212,0.200763081,3.811617361,11
1192.301601,0.190250679,4.74462413,9
1100.963555,0.183765784,4.362784387,9
1214.87728,0.189484578,4.653019128,11
955.4939699,0.173160615,4.90252433,9
763.7797169,0.141400673,9.694185341,11
1411.537267,0.181628977,4.908894129,11
1438.891128,0.182345494,3.872331076,11
1682.331569,0.197427033,3.877616288,11
1217.905374,0.207780917,3.229381634,9
1647.190127,0.196991233,3.931454464,11
1468.631143,0.186807853,3.822330781,11
1408.498583,0.182311454,4.898298921,11
1523.320361,0.188742351,4.382059451,11
1507.655484,0.188054608,3.620158794,11
1532.032317,0.194792971,3.308720519,11
1528.49972,0.190763633,4.30175279,11
1557.23813,0.192750749,3.927404367,11
1336.531082,0.22207212,2.83531364,9
1441.042683,0.233514235,2.706008028,9
2290.041665,0.253036885,0.94886059,9
1103.884517,0.173835036,7.537388911,11
1582.105025,0.196038927,4.304227874,11
1618.949904,0.194743339,4.165352162,11
1529.712662,0.191941321,2.84694486,11
1545.752254,0.194104089,3.438256889,11
1521.328583,0.188758803,4.003204915,11
1431.098751,0.18699797,4.056891974,11
1526.093495,0.184077115,5.519089707,11
776.5855959,0.128451436,24.48161097,11
1384.690171,0.206230525,4.019224463,9
1431.092346,0.184013986,3.994745162,11
1208.55572,0.176149108,6.324687861,11
1160.079677,0.202740763,2.355805436,9
1508.501254,0.190534256,3.121229454,11
1621.935373,0.197680315,4.546576651,11
1440.449378,0.183797188,4.336267134,11
1601.180023,0.198254609,4.535687663,11
1474.503885,0.186153545,4.007662948,11
1599.451555,0.198112061,2.648820963,11
1512.847377,0.190488878,3.672587368,11
1464.897218,0.180777441,3.845882471,11
1615.570621,0.195474716,3.908921107,11
1516.507021,0.189775151,3.923881406,11
1430.326703,0.184406378,4.064430635,11
1593.65413,0.194033844,3.68149409,11
1501.69191,0.186876287,3.888489841,11
1613.499472,0.191900744,3.697046001,11
1587.822305,0.194382772,3.360423712,11
1558.493762,0.18808763,3.847412307,11
1609.575769,0.197819384,3.185918357,11
1432.151809,0.185089255,3.952647616,11
1802.580792,0.213140711,1.798151434,11
1642.739119,0.199657166,4.113833411,11
1149.324634,0.210845559,1.991928266,9
1365.887051,0.181970902,4.551509085,11
1130.326252,0.162624805,11.68070703,11
1504.684494,0.177795606,4.231016281,11
1194.534006,0.226584653,2.962022622,9
1214.117135,0.164175551,8.692272004,11
1161.011809,0.222717302,3.274215921,9
1229.576116,0.217645204,1.783383638,9
1209.20419,0.221118173,2.978549008,9
1326.293241,0.204477041,3.359717993,9
1239.692504,0.215211149,3.399451329,9
1164.24615,0.20558855,2.483755572,9
1306.957876,0.210195579,2.371519865,9
1270.774169,0.207401776,3.779826319,9
1384.61469,0.238773362,2.122693456,9
1212.927212,0.229205298,2.705860834,9
1203.371124,0.2253187,3.49907751,9
1070.72449,0.162419271,9.364899487,11
1462.971024,0.212351121,3.047258812,9
1354.450634,0.227849244,2.705959672,9
952.9226953,0.142063431,17.04982995,11
1266.316183,0.212455283,2.195925313,9
1618.293541,0.240639937,2.335857173,9
1299.422481,0.210677217,3.193670497,9
1599.438575,0.241522886,1.98460498,9
1047.137965,0.1625496,8.96711198,11
999.3033869,0.147245368,12.09832966,11
1074.471683,0.217437889,3.135725944,9
1295.704675,0.223671517,3.112436057,9
1300.217038,0.217348407,1.851518142,9
1430.898707,0.186051835,5.089838804,11
1110.790849,0.20041307,4.125829169,9
1643.772225,0.229096298,1.060619781,9
1129.440072,0.2035073,3.248062029,9
1334.809647,0.228719454,2.113584064,9
1471.615671,0.182572463,4.164758814,11
1375.04479,0.22565077,1.790173384,9
1074.274392,0.160155978,12.28302262,11
795.7952693,0.150870513,9.905564402,11
921.961002,0.154301528,8.148287329,11
1096.026213,0.184698028,4.59197152,11
565.8487617,0.125157725,12.35032928,11
865.9594967,0.155217189,9.834310157,11
1073.882073,0.162309755,10.32636547,11
895.6037367,0.140809507,15.75709905,11
846.5533144,0.134129057,22.29863104,11
1150.569696,0.157130521,7.945361028,11
894.0477332,0.154413344,13.07057723,11
1185.986347,0.168745122,5.179121572,11
751.3073938,0.133499527,15.75419914,11
684.506808,0.124150359,25.88064016,11
691.222904,0.123125038,26.93145929,11
1160.789297,0.172386883,7.437558166,11
1052.915676,0.173273817,5.08179904,11
794.0486533,0.135961212,12.64734716,11
796.8390956,0.148016884,5.921351174,11
1016.502912,0.208367395,0.713841667,9
809.7549586,0.155392374,10.52169519,11
743.9221623,0.130823599,22.86347939,11
950.8564107,0.170088111,6.828820991,11
849.8196336,0.188297143,2.556455884,11
1257.110625,0.182810353,6.274935552,11
1088.250102,0.159300736,10.89441225,11
833.3152986,0.136111828,18.64711744,11
829.4697059,0.140720211,14.37612025,11
1267.612046,0.210489412,0.872759351,9
1035.042204,0.190811192,4.296266471,9
1700.950592,0.200553968,1.916217893,11
1071.918657,0.189649489,3.010519289,9
744.1862549,0.131526609,24.96637077,11
1047.392151,0.1940918,2.695909473,9
1102.330328,0.174831669,6.368179478,11
1101.422691,0.170406749,7.06901036,11
834.4109838,0.132230114,24.31976944,11
1061.80762,0.167119674,9.162751969,11
841.7120246,0.135892541,19.02919719,11
983.7689565,0.190289702,3.40526681,9
869.1788335,0.143648835,16.96861565,11
1134.898923,0.196804362,2.423492172,9
1185.962699,0.20344832,1.659915386,9
556.1140856,0.287051682,-1.065215913,9
1048.128913,0.168384146,9.292392737,11
1196.611189,0.181143119,5.871221027,11
866.9292098,0.140668924,18.23313299,11
861.8110754,0.138087078,21.2363931,11
1066.823227,0.20083917,2.338246127,9
1319.239048,0.185502198,4.213710257,11
1049.544075,0.16506202,9.746691705,11
1036.504973,0.168419925,7.216603756,11
989.9633509,0.146448241,16.74628751,11
813.9727061,0.129484344,27.36829142,11
1530.857923,0.235394136,1.885902426,9
1108.201553,0.190520651,2.983706908,9
907.1315482,0.142861834,18.24278443,11
859.8555091,0.133997147,19.70175704,11
821.7077713,0.141849169,17.09153688,11
745.8099051,0.127589513,28.02893715,11
927.5308231,0.191075627,1.632266444,9
1387.657786,0.185015434,3.323581806,11
1255.467096,0.205922101,4.172394256,9
897.5840862,0.150888134,10.06195682,11
768.3922934,0.137186378,21.83329844,11
975.828988,0.200497584,1.964549117,9
1298.745048,0.217079102,2.153145297,9
732.9104662,0.126316375,27.57903947,11
840.9673595,0.139686724,19.68811141,11
1188.182209,0.194285166,2.889855168,9
840.2296393,0.141389568,16.47114572,11
679.5939124,0.139771796,14.85187138,11
1032.930498,0.169442936,7.593861856,11
829.4164016,0.134677274,23.07737439,11
1051.205987,0.178511076,4.956080401,11
868.6819114,0.138911947,15.84262701,11
975.9868373,0.154410661,11.41255974,11
594.5371989,0.128911758,14.27565704,11
919.1224966,0.163259507,7.819053286,11
1155.066495,0.202229677,2.645999586,11
961.6647907,0.156140046,11.52128994,11
862.5111801,0.150915202,8.139752006,11
1243.228128,0.213679417,0.538908118,9
868.8014284,0.155702132,6.375500612,11
1301.726309,0.213617071,2.1389922,9
1466.827221,0.229940925,2.354647187,9
1431.865921,0.189009984,2.907778384,11
1043.380953,0.19797241,3.824509713,9
1325.523223,0.208438172,2.181224649,9
1646.793601,0.21175915,1.540684988,11
1151.680206,0.205680344,4.135830211,9
1034.290257,0.170889712,6.409972239,11
1038.953868,0.159516334,9.688125088,11
1049.500006,0.169101878,6.336054609,11
1534.234984,0.194418111,3.039705003,11
1596.577281,0.20299902,1.751122143,11
1138.572879,0.218419043,1.536938826,9
1189.12282,0.218372751,3.242522295,9
1611.973298,0.208816759,1.701185367,11
1153.529134,0.203307369,3.399917505,9
1329.821559,0.212416039,1.993507471,9
1236.531127,0.211254683,1.804399395,9
1328.489828,0.223166052,1.844200996,9
1257.353112,0.21739517,2.184245429,9
1297.526922,0.213698927,2.95557703,9
1240.788748,0.214648987,1.809355754,9
1343.486483,0.180006864,4.228411969,11
1107.697688,0.19610897,4.208953488,9
1222.05917,0.216190211,3.062830408,9
1227.847513,0.209643849,2.265565837,9
1342.931644,0.21992953,1.43813814,9
1140.33158,0.178425331,5.866005764,11
1188.161931,0.219490339,2.987233244,9
1350.199591,0.203781661,2.49894122,9
1480.068329,0.215914911,2.069413538,9
1252.653158,0.208983726,3.631031271,9
1271.739745,0.226641501,3.206578084,9
1202.487111,0.214441732,1.970297002,9
1038.546695,0.213040611,3.269625712,9
1285.073984,0.220759162,3.165162221,9
1326.357207,0.212404162,2.207091465,9
1328.158395,0.20510126,2.443456724,9
1051.339977,0.201477975,3.922355488,9
1225.901379,0.206592229,1.753820365,9
621.4559497,0.12865584,6.984563009,11
878.6180196,0.149947958,5.698537875,11
866.8495298,0.150677598,5.720874211,11
1347.34007,0.179736374,4.290270557,11
1291.992395,0.179713243,3.981165208,11
1689.253507,0.215578336,1.84244741,9
1345.991484,0.184086886,3.690129313,11
1228.245398,0.169641248,6.114552599,11
879.3638945,0.147481548,6.312987542,11
1094.516169,0.160799516,6.399430216,11
787.114418,0.144953735,6.063704165,11
856.9060786,0.156136962,4.702636602,11
850.766265,0.144337969,8.651647124,11
924.275827,0.158923852,4.997770099,11
1157.485784,0.159450971,8.745975742,11
948.0792445,0.148138579,9.20047562,11
1121.12746,0.160981601,7.587609302,11
887.7156833,0.146524337,8.963598452,11
1155.318311,0.165956983,6.615210572,11
1271.300518,0.175378286,5.023365836,11
1430.534612,0.209238223,1.935734682,9
1316.698927,0.18320942,4.05702422,11
1201.125536,0.163831076,6.787087141,11
1265.944441,0.167803258,6.716904014,11
1068.733948,0.160008458,5.904458868,11
1167.9866,0.161824843,6.918400341,11
920.6833967,0.151986194,5.995104472,11
899.0073907,0.152337979,6.465839727,11
894.4565666,0.147440691,7.422507491,11
1083.385971,0.157104107,8.092214225,11
1198.352005,0.167965786,5.885640099,11
1112.639118,0.16121356,6.3617875,11
885.6151305,0.1487933,7.807092902,11
911.2291767,0.15088555,7.363766864,11
837.3133117,0.146171204,6.973832418,11
953.7790475,0.151546332,8.488063643,11
1104.406925,0.157904791,7.813744373,11
1427.849452,0.205911628,2.340389024,9
1576.694686,0.210043633,2.476463092,9
1355.033357,0.183331777,4.037176747,11
856.5040075,0.149816326,5.644938758,11
1267.713825,0.174002051,4.744046509,11
931.6997911,0.151820432,6.98551967,11
815.5861842,0.143941138,7.718373893,11
1231.977053,0.167740648,6.713170911,11
1356.601925,0.183240676,4.24667394,11
1441.168326,0.19556991,3.423818343,11
895.2233416,0.148673073,6.966448306,11
907.7113111,0.144730923,9.174253009,11
1362.899557,0.184315543,4.269409879,9
1527.554902,0.205513882,2.666008014,9
957.6372226,0.151022303,7.097833473,11
1135.702041,0.163227976,7.103996934,11
950.2527643,0.158005349,5.448505488,11
1051.86915,0.157310092,7.227650029,11
1050.749915,0.157427481,6.989340461,11
1297.384766,0.177671506,4.486169201,9
1501.364863,0.210668604,1.86053009,9
1220.917029,0.167534301,5.94066339,11
1017.817502,0.154454982,8.603409237,11
1083.894423,0.153683965,9.555088843,11
1167.191598,0.161150685,8.223718409,11
1286.040125,0.178939148,4.491410756,11
1238.374871,0.16907196,7.508347778,11
986.620223,0.157012484,5.992077336,11
1039.101951,0.16357852,4.419558758,11
1132.908432,0.164483566,5.61810846,11
1120.974554,0.157163481,9.122337358,11
1405.137812,0.202887392,3.302557582,9
1013.897223,0.163714544,3.304234507,11
822.3379513,0.144699784,6.200891012,11
1460.681417,0.211374017,2.043883791,9
1448.197746,0.192599818,3.455746558,11
1143.227217,0.163657304,6.426366472,11
1011.893872,0.159114046,5.69404765,11
902.9029788,0.151426485,5.178995636,11
968.9831951,0.15745557,6.258620864,11
1186.131809,0.162247673,7.324453976,11
990.4970333,0.153631518,7.001105331,11
1202.682266,0.174084166,4.846889807,11
1170.023969,0.161792878,8.186691039,11
1238.91761,0.164145447,7.755082773,11
1190.382652,0.163712549,6.997172071,11
1071.89997,0.158694079,6.234766618,11
915.0706247,0.151847647,5.824417932,11
978.056917,0.155107443,7.425571179,11
1231.406554,0.169009224,5.999198685,11
1231.786758,0.168012127,5.543471568,11
1324.830347,0.182137256,3.586321242,11
1047.121042,0.156620924,6.243875033,11
1766.176828,0.219694301,1.243007693,9
994.7229672,0.145401273,9.770993052,11
746.8320029,0.142750934,5.896187922,11
1226.426072,0.169418593,5.646413575,11
1522.831873,0.210218634,2.315277561,9
1277.355093,0.17337913,5.389250678,11
1084.715076,0.161346502,5.993198381,11
1294.177781,0.175007149,5.508067598,11
1386.669098,0.20878509,1.736475451,9
907.4774774,0.151016714,5.709756602,11
681.2234136,0.13670249,6.489746426,11
1215.349843,0.171173468,5.298839198,11
1233.558164,0.171523058,5.209692816,11
1394.456098,0.176661958,6.296779192,11
1357.500185,0.203224053,2.270467699,9
877.1973983,0.150763832,6.82297203,11
873.9292554,0.150058407,6.113134984,11
1383.51428,0.187249254,3.986020582,9
1484.027864,0.207440418,2.559147661,9
1392.874128,0.204745798,2.453027349,9
1199.476734,0.164781128,6.308212395,11
1345.438297,0.198186257,2.716726131,9
1354.328839,0.182501264,4.852619331,9
949.5527946,0.151303996,6.878758934,11
1412.944496,0.204792927,2.732753689,9
723.1519602,0.140274743,5.741577892,11
1492.903391,0.204284724,2.500059331,9
1007.778824,0.15054346,7.526480536,11
1520.069705,0.200884455,3.349489866,9
1500.605637,0.193323798,4.414115068,9
1149.539317,0.161147772,7.659725189,11
1332.669383,0.174666689,6.879115472,11
1090.333536,0.155592633,9.312024322,11
1273.631449,0.170437493,7.842185121,11
1321.174592,0.168860006,7.612251943,11
1494.07956,0.205663743,3.246597929,9
1543.389309,0.20331226,4.275281098,9
964.7092737,0.147217268,11.05521865,11
1219.41384,0.163508866,9.188033663,11
1170.522943,0.160231594,8.912422182,11
1350.809596,0.177383146,5.303689933,11
989.4255954,0.153374462,7.228593064,11
956.5442448,0.152649835,7.07418837,9
1573.589319,0.194255361,4.081711875,9
1222.596054,0.170597774,4.709060201,11
968.2905893,0.155062318,6.083226486,11
1277.652534,0.170585214,6.785606472,11
976.6163476,0.151200422,7.096464495,11
1268.82487,0.173746208,4.987871292,11
1149.063881,0.159668237,7.499285295,11
979.3495198,0.152454749,6.411247879,11
1013.192286,0.155867908,6.878372728,11
1143.91325,0.165605718,5.371703467,11
1067.968074,0.15972295,5.608809589,11
853.5566248,0.146351308,6.364381862,11
906.1462365,0.14977204,5.524996386,11
1181.265015,0.164761569,6.121553755,11
1501.304944,0.200294673,2.820005555,9
1405.18306,0.205577181,1.922065153,9
1359.357321,0.183633824,4.298460266,11
1445.625354,0.188142967,4.098893492,9
1411.346983,0.200103532,2.461071195,9
1327.01771,0.174735979,5.553114168,11
1143.937241,0.164189788,5.691311206,11
1422.053292,0.19771159,2.760841083,9
921.4785653,0.152747654,4.660849023,11
812.4840181,0.143894255,6.372352179,11
1085.677441,0.15982029,6.614193519,11
1506.714726,0.199668243,3.067362621,9
1454.135589,0.194575523,3.631357347,9
1007.669529,0.154850345,7.581871488,11
1136.704287,0.16312361,6.54187342,11
1354.130784,0.185382509,4.104984676,11
1224.333166,0.167451742,6.466339833,11
1504.619864,0.202869887,2.698957003,11
767.2725912,0.140884325,6.818752929,11
997.4503247,0.157278049,6.544183888,11
887.3113861,0.150381669,6.544049201,11
1421.610131,0.203464477,2.320500514,9
1186.63231,0.166068304,6.05342218,11
1426.692965,0.195406966,2.962138682,9
1061.757616,0.158747716,6.309978238,11
1210.871279,0.169203116,6.514423376,11
1134.45211,0.157993889,7.130675104,11
994.3628679,0.153311546,7.796686127,11
1541.50845,0.197864098,3.959779009,9
1249.987567,0.171286389,5.164951932,11
1182.436677,0.163065081,8.580786718,11
1222.138868,0.167576913,6.593015184,11
1361.097973,0.184555291,4.249123909,11
1369.541722,0.206976212,1.997036652,9
1113.170005,0.16105674,6.666569961,11
1127.133253,0.160440118,7.690801016,11
1351.998233,0.202521623,2.232919238,9
1420.984929,0.207163807,2.378327348,9
1382.512332,0.204758531,1.930721698,9
1454.016632,0.214888885,1.750423389,9
1143.08009,0.165058488,5.044359634,11
894.3115485,0.153397932,6.859096205,11
947.6178656,0.150415967,7.770154895,11
1127.234137,0.157210628,8.134094976,11
1176.949194,0.159342892,9.130573139,11
1042.428671,0.154281601,8.418851995,11
1152.747406,0.1609906,8.766828891,11
848.270342,0.14390741,9.92929232,11
1071.646292,0.153874515,10.20897393,11
1228.411295,0.163049698,9.30647351,11
993.2783775,0.144596318,10.47278356,11
937.9528356,0.151980735,6.884376159,11
1152.315575,0.159575253,8.53852729,11
1192.205623,0.160425894,7.075614133,11
1204.674177,0.166983626,6.72300911,11
943.9822093,0.15069851,7.178882722,11
1238.740555,0.170805732,6.320421154,11
893.6048544,0.147367875,7.562776485,11
1126.902023,0.159523999,9.134239846,11
953.6291833,0.152483885,8.599483296,11
1369.839748,0.185423883,4.543305624,11
1446.882172,0.211978071,2.267180117,9
1205.203654,0.164436806,7.38567694,11
1001.044827,0.152900321,7.956734914,11
1474.886904,0.214261429,2.074832141,9
1625.952599,0.191601606,3.95622485,11
1633.542137,0.207235074,3.468213615,9
1189.370805,0.182569343,3.736605034,11
1256.673922,0.164622583,7.972059056,11
1095.471625,0.155213175,7.34828423,11
1404.917614,0.183922639,4.370191064,9
1451.202594,0.196316711,3.019926432,9
1252.010347,0.168048164,6.106603006,11
1044.279587,0.155299597,7.188329914,11
1121.590719,0.161950144,6.39887463,11
1071.187879,0.154839883,7.06219506,11
1421.708143,0.189096145,4.031770561,11
1404.577108,0.191083824,3.923076625,11
1223.01242,0.167617481,6.493044288,11
1234.825401,0.165346908,7.924681928,11
1259.649836,0.164190125,7.838318971,11
1383.313155,0.18529242,4.458197778,11
1281.123906,0.173585509,5.790950019,11
1102.608756,0.160065326,6.330248211,11
1077.709227,0.15597352,8.31187379,11
1306.672209,0.17523928,5.534655955,11
1414.217822,0.202641255,2.711107707,9
1032.920537,0.152008214,7.463474857,11
1452.765668,0.209501424,1.879415198,9
1305.369079,0.180075063,4.571950696,9
1474.295217,0.191086145,4.915572875,9
1124.876843,0.157323694,7.822491589,11
935.5314365,0.149270845,9.21685467,11
928.1227252,0.145765942,8.520023321,11
1131.324591,0.161563398,7.614851426,11
1145.698001,0.161748291,7.308672519,11
1509.294604,0.209388396,2.818166334,9
1463.081154,0.207902239,2.417526393,9
1528.868234,0.1950063,4.168182145,11
916.0557768,0.148220771,8.945150129,11
1141.092563,0.161444367,7.793198554,11
1402.488062,0.186503867,3.99422192,9
1424.131436,0.203684679,2.40858709,9
1401.598634,0.177034157,5.096414489,11
1075.31849,0.158029062,8.152958604,11
995.0387196,0.159041138,5.360204813,11
855.2858649,0.147387893,8.3766191,11
1480.542762,0.183184358,5.410170884,11
1480.168761,0.204360995,2.627146437,9
1407.444822,0.182070975,6.338046792,11
877.9184635,0.145494914,9.126070365,11
1025.052297,0.149361161,12.15232535,11
1402.473675,0.178671431,7.407687944,11
1543.045881,0.206426497,3.027793846,9
