WaveletEnergy,SignalSTD,Kurtosis,BeatType
1134.45211,0.157993889,7.130675104,11
994.3628679,0.153311546,7.796686127,11
1249.987567,0.171286389,5.164951932,11
1182.436677,0.163065081,8.580786718,11
1222.138868,0.167576913,6.593015184,11
1361.097973,0.184555291,4.249123909,11
1113.170005,0.16105674,6.666569961,11
1127.133253,0.160440118,7.690801016,11
1143.08009,0.165058488,5.044359634,11
894.3115485,0.153397932,6.859096205,11
947.6178656,0.150415967,7.770154895,11
1127.234137,0.157210628,8.134094976,11
1176.949194,0.159342892,9.130573139,11
1042.428671,0.154281601,8.418851995,11
1152.747406,0.1609906,8.766828891,11
848.270342,0.14390741,9.92929232,11
1071.646292,0.153874515,10.20897393,11
1228.411295,0.163049698,9.30647351,11
993.2783775,0.144596318,10.47278356,11
937.9528356,0.151980735,6.884376159,11
1152.315575,0.159575253,8.53852729,11
1192.205623,0.160425894,7.075614133,11
1204.674177,0.166983626,6.72300911,11
943.9822093,0.15069851,7.178882722,11
1238.740555,0.170805732,6.320421154,11
893.6048544,0.147367875,7.562776485,11
1126.902023,0.159523999,9.134239846,11
953.6291833,0.152483885,8.599483296,11
1369.839748,0.185423883,4.543305624,11
1205.203654,0.164436806,7.38567694,11
1001.044827,0.152900321,7.956734914,11
1625.952599,0.191601606,3.95622485,11
1189.370805,0.182569343,3.736605034,11
1256.673922,0.164622583,7.972059056,11
1095.471625,0.155213175,7.34828423,11
1252.010347,0.168048164,6.106603006,11
1044.279587,0.155299597,7.188329914,11
1121.590719,0.161950144,6.39887463,11
1071.187879,0.154839883,7.06219506,11
1421.708143,0.189096145,4.031770561,11
1404.577108,0.191083824,3.923076625,11
1223.01242,0.167617481,6.493044288,11
1234.825401,0.165346908,7.924681928,11
1259.649836,0.164190125,7.838318971,11
1383.313155,0.18529242,4.458197778,11
1281.123906,0.173585509,5.790950019,11
1102.608756,0.160065326,6.330248211,11
1077.709227,0.15597352,8.31187379,11
1306.672209,0.17523928,5.534655955,11
1032.920537,0.152008214,7.463474857,11
1124.876843,0.157323694,7.822491589,11
935.5314365,0.149270845,9.21685467,11
928.1227252,0.145765942,8.520023321,11
1131.324591,0.161563398,7.614851426,11
1145.698001,0.161748291,7.308672519,11
1528.868234,0.1950063,4.168182145,11
916.0557768,0.148220771,8.945150129,11
1141.092563,0.161444367,7.793198554,11
1401.598634,0.177034157,5.096414489,11
1075.31849,0.158029062,8.152958604,11
995.0387196,0.159041138,5.360204813,11
855.2858649,0.147387893,8.3766191,11
1480.542762,0.183184358,5.410170884,11
1407.444822,0.182070975,6.338046792,11
877.9184635,0.145494914,9.126070365,11
1025.052297,0.149361161,12.15232535,11
1402.473675,0.178671431,7.407687944,11
842.1241442,0.144939272,7.920178514,11
1308.349032,0.176366405,5.3427128,11
917.2348533,0.150222007,8.355200928,11
1135.613367,0.159219707,7.997632585,11
1372.910652,0.183758546,4.555395593,11
1419.250304,0.190514057,3.754155378,11
1258.871374,0.178728369,3.89901166,11
994.1842606,0.150834443,9.214504795,11
1552.018144,0.199482081,2.979716799,11
1400.018219,0.183824887,4.157811656,11
1007.544592,0.160818767,5.639066476,11
873.0434484,0.146285021,6.232495121,11
1396.800728,0.177268173,5.009358869,11
1260.814046,0.166370746,7.074703449,11
1366.399878,0.181628092,3.329991061,11
1153.911469,0.188859957,1.868015767,11
1477.689754,0.191855105,3.286317606,11
1157.331363,0.175443637,3.766061009,11
1520.690868,0.203039511,2.224046629,11
1403.598058,0.182962665,4.490264867,11
1266.049592,0.160353874,7.936508284,11
1177.335344,0.161397304,7.907209236,11
1205.618541,0.166990993,6.339042296,11
1481.280553,0.189843506,3.251590696,11
1394.477509,0.194423537,3.267939895,11
1135.85049,0.163375183,5.72941288,11
1078.530235,0.160194254,6.860882013,11
1001.881533,0.154060283,8.003363496,11
1003.197959,0.16727785,4.338656989,11
1112.535107,0.155792007,10.43015416,11
1338.662189,0.174360396,6.041863538,11
1201.048646,0.168021781,6.185534345,11
909.0960839,0.154816465,5.703743858,11
977.7841545,0.174780273,2.677466594,11
1418.772303,0.188841209,3.375640446,11
1397.612068,0.186587007,4.031218566,11
1293.36502,0.17133076,6.071383864,11
1310.317741,0.178989228,3.538214781,11
1261.822398,0.185011542,2.707859106,11
982.3955697,0.166727381,3.301422158,11
876.2491783,0.147117657,4.789161744,11
1246.892979,0.174339078,4.664023307,11
1224.686662,0.16641465,5.352876514,11
1243.818578,0.172394456,5.809816797,11
1137.121097,0.164123651,5.941404444,11
881.0770203,0.145659081,9.46092942,11
1203.274284,0.162021317,7.968734951,11
1060.780065,0.15962324,7.390043823,11
1204.477014,0.162271271,8.359349347,11
1188.927364,0.16920166,6.623420902,11
1224.33396,0.166895729,6.343825665,11
1313.766798,0.175392628,4.608046567,11
989.8982157,0.162010185,6.372929599,11
1021.053596,0.150978149,9.531405676,11
922.1709229,0.150250385,7.037236481,11
769.5123245,0.138413551,7.101898342,11
883.1394341,0.152660415,7.577046325,11
1334.4159,0.171015667,7.050388377,11
1119.01649,0.166448312,5.317638264,11
1272.235843,0.17034609,6.204333582,11
1402.199801,0.193872921,3.452350282,11
1492.109768,0.201431949,3.412139877,11
968.3399611,0.167268603,4.396278504,11
1386.474904,0.181659298,5.316836163,11
885.6618653,0.167692589,2.636348862,11
1113.047983,0.16029036,7.344551164,11
1204.270447,0.189264568,2.57195435,11
1255.329467,0.172848281,4.991380702,11
1003.641506,0.157168936,7.162787147,11
1415.684704,0.178421473,6.55107376,11
1501.40812,0.198448136,4.002237977,11
1523.466314,0.200908184,3.810317005,11
1235.113809,0.167107542,8.161394058,11
1479.200007,0.194569605,4.152636731,11
1079.219466,0.15723149,8.996417799,11
1482.072625,0.194494553,3.671034974,11
1264.394218,0.170338718,6.748735527,11
1395.59449,0.184114425,4.197871406,11
1172.707277,0.169343539,5.543394981,11
1130.214559,0.166211987,6.392762073,11
1214.074287,0.167555784,6.722909768,11
1169.145328,0.168867954,5.370374187,11
1481.170374,0.188090431,5.1739605,11
1261.653114,0.172154278,7.15315036,11
999.2374655,0.150163632,9.786170757,11
956.0069767,0.1515954,8.436660924,11
1186.012932,0.168597066,5.531499805,11
1047.496449,0.15696537,6.798801901,11
1440.290206,0.195378807,3.144778972,11
1160.111494,0.17032954,5.250300543,11
1108.748828,0.15991246,7.632517099,11
1078.940114,0.158179217,7.019971807,11
1216.504527,0.164127105,8.162795822,11
1660.370364,0.194227514,4.896327184,11
1028.396627,0.158855937,5.794420703,11
1364.408416,0.179481249,4.577611066,11
1200.993182,0.176246708,4.014595695,11
1237.165311,0.164566065,7.536250886,11
950.9413429,0.154451917,6.968592675,11
1044.015783,0.156185555,8.186976735,11
1429.571722,0.185647684,4.395992834,11
1097.855608,0.154616079,8.887119845,11
1221.054219,0.169049715,5.595990361,11
1100.354636,0.159548574,7.022629535,11
1137.777125,0.164008982,6.209156335,11
963.6161437,0.156245737,6.577259741,11
1089.009989,0.164367203,5.372288319,11
1018.066974,0.158252027,5.379887745,11
1134.993091,0.165146556,5.785303822,11
983.7627184,0.157182009,5.701333842,11
1583.108629,0.201171196,4.540288321,11
1337.113389,0.174252515,5.281451957,11
1552.248825,0.186847937,5.044858351,11
1130.925301,0.164161822,6.397701633,11
644.1177454,0.14112312,1.257554768,11
1521.382164,0.184671415,6.371427918,11
1018.521949,0.161203895,6.366161819,11
1300.516693,0.174296898,5.116937224,11
1433.012794,0.209655389,1.598818187,11
1340.129843,0.181715675,4.457379093,11
1326.274669,0.181977714,4.129410611,11
1231.867903,0.175036714,5.87806867,11
1178.458714,0.160870795,7.090605007,11
1103.486642,0.155812179,8.245288727,11
1124.71458,0.159101828,7.398348568,11
1108.382361,0.158082357,8.701450677,11
993.855813,0.152417592,8.856748989,11
1081.026148,0.15599422,8.988106609,11
851.5901296,0.147700752,8.665514389,11
1488.267099,0.194983727,3.33403235,11
1300.533471,0.172125343,6.881671651,11
970.6837253,0.158108955,6.112787904,11
817.3520524,0.145918162,8.175641777,11
834.9354782,0.147222167,7.564694008,11
1034.603412,0.156202492,7.958914753,11
1121.410614,0.168039678,6.705437661,11
897.1076958,0.145321783,11.28060098,11
1303.658608,0.168471787,7.363775077,11
1418.646502,0.187411274,4.65631214,11
1501.325128,0.188837803,4.118873319,11
1215.430613,0.172481905,5.053644458,11
1254.51782,0.165573568,6.610729537,11
1645.779971,0.21050565,2.542647994,9
1464.587138,0.214526574,2.077610138,9
1458.386769,0.200168229,2.863908145,9
1344.580544,0.172006563,5.558860406,11
1161.753185,0.172910466,4.280280058,11
1342.670813,0.179269244,5.429981771,11
1416.297375,0.202883488,2.162370581,9
1025.570366,0.156572178,6.706342298,11
1336.675529,0.177950554,4.838127775,11
674.3414994,0.168639566,9.625126971,1
753.6874407,0.150248847,11.8202579,1
796.7862064,0.150292595,13.06559353,1
731.6547962,0.144183476,13.44871351,1
845.7790669,0.155770664,12.20935356,1
729.3054444,0.141731694,15.15722334,1
815.9802025,0.150185622,13.20899405,1
1535.827775,0.189906377,1.409847578,9
833.0401365,0.147205805,15.10051074,1
852.8503049,0.156891879,11.47102264,1
855.2773373,0.156669992,11.67028954,1
746.8043237,0.14760526,12.68936795,1
1175.58109,0.195963845,1.467296292,9
1014.491467,0.2259952,0.352540052,9
1467.628768,0.211031077,0.880099678,9
1386.983889,0.198158437,0.955124772,9
1456.152564,0.20398856,1.194707867,9
1857.778587,0.213179094,1.023515186,9
1438.636775,0.204830197,0.959203153,9
1802.834327,0.196902538,1.967403758,9
719.9660764,0.194567867,0.77876187,9
1831.81609,0.20622663,1.202334179,9
971.8273591,0.231864986,0.528816958,9
1178.682919,0.150530917,5.910475559,9
1065.588189,0.177620682,2.01928518,9
1559.961403,0.20960338,0.889547437,9
1511.269288,0.179432804,1.982419285,9
990.2801534,0.204072679,2.014349029,9
810.9767448,0.215481414,0.586276074,9
1509.206242,0.198702185,0.87701616,9
1595.579007,0.19448077,1.608358545,9
1365.936941,0.189852163,1.115825459,9
1296.901949,0.164833883,12.10084124,9
1713.142373,0.185886921,1.029276656,9
1073.823188,0.206092993,0.950033043,9
653.4104896,0.220193686,2.145978672,9
1864.925817,0.200899141,1.026868004,9
2237.278031,0.237457152,-0.051338186,9
1032.190093,0.146965798,4.66288602,9
1671.310836,0.203626222,1.331219123,9
1597.13683,0.181915627,1.698628559,9
1600.511413,0.194971086,1.336498694,9
1481.94721,0.190006993,0.915890252,9
1488.430624,0.173350226,1.650477758,9
1111.038064,0.205934078,1.155659438,9
1271.595585,0.174678943,1.515090419,9
1363.20744,0.165992475,2.169566178,9
1376.974379,0.172137107,1.797247052,9
1331.116869,0.169740202,11.39189583,9
1078.249256,0.197358369,4.438134084,9
1386.316703,0.191976563,1.029146135,9
956.7777845,0.141704288,15.52444658,9
1013.325952,0.212533562,1.015904298,9
1111.296989,0.193770152,4.649022213,9
1469.197635,0.187424664,1.572919216,9
1458.548239,0.202554059,0.96257084,9
1277.816865,0.168213397,1.797540647,9
1353.113608,0.176449076,7.047337497,9
929.8228277,0.148178465,13.4998817,9
1086.330635,0.146905447,13.40197389,9
1213.318548,0.162194333,12.71468604,9
1284.998724,0.162434817,13.41675456,9
1070.484115,0.147389322,10.54075326,9
1390.349902,0.175036492,1.515730591,9
1430.21204,0.212539229,0.886954535,9
1562.729862,0.212203031,0.889461698,9
1597.116306,0.199947702,1.2168978,9
1720.739405,0.200114207,0.961851662,9
1101.685394,0.192615352,5.256068183,9
1495.001153,0.194758457,1.493988518,9
1323.162417,0.190030245,0.892172248,9
1388.333008,0.184767223,1.260104199,9
1033.850809,0.145229393,11.29783835,9
1457.255214,0.182533305,1.289966846,9
1363.137818,0.190026319,1.237761735,9
1436.888067,0.202214218,0.939267628,9
1342.968707,0.190639443,1.11655422,9
1379.602033,0.189405728,1.122095921,9
799.133626,0.195755107,1.118914582,9
1524.048874,0.186792928,1.640426094,9
1377.0078,0.189780159,1.179558785,9
1588.527242,0.193600693,1.424912957,9
951.3102051,0.139936277,10.15085988,9
1488.314495,0.217431753,0.719791675,9
930.1690515,0.143921925,7.98336243,9
874.3197807,0.141446919,4.157255458,9
1532.826136,0.209893644,0.760174798,9
1534.412785,0.190235067,1.645343099,9
1744.879648,0.204821329,1.286736672,9
801.9918175,0.154250968,2.000936566,9
1537.167079,0.21782228,0.763643104,9
980.8286646,0.14858847,7.661581708,9
1140.030261,0.202753701,1.260415314,9
1399.764149,0.211450976,0.727493223,9
1507.582618,0.212637664,0.763820663,9
1086.883333,0.151696153,8.450668597,9
844.6964546,0.144046903,6.299582306,9
1569.170669,0.187801189,1.663862415,9
896.1917203,0.160571907,1.901219432,9
1551.516756,0.208675401,1.026365918,9
1546.508744,0.220357965,0.795615177,9
1320.009527,0.193305787,0.999263961,9
1361.423433,0.189867042,1.205280771,9
902.6675666,0.137454674,5.412267296,9
1002.132543,0.145388186,3.155065584,9
1068.075379,0.153283265,8.031602888,9
1440.073396,0.205017637,0.893724873,9
1408.507132,0.219290493,0.681413338,9
1423.331968,0.200194691,0.780648169,9
1527.921895,0.201821858,0.91115218,9
864.7822777,0.147368209,2.567452083,9
829.0982307,0.143382535,5.649927275,9
1456.528357,0.215856197,0.62853934,9
1141.642754,0.153080009,7.947657252,9
1386.726372,0.214249584,0.673964606,9
855.9317342,0.138754453,3.347352602,9
1296.821012,0.212555167,0.680341133,9
797.0534122,0.194757989,2.812397973,9
1432.961205,0.18599963,1.38140069,9
1147.509621,0.176069445,1.23735911,9
1401.855692,0.187920718,1.230481779,9
